epoch,node_train_loss,net_train_loss,node_val_loss,net_val_loss,node_test_loss,net_test_loss
0,19.14847183227539,30.791868209838867,13.582439422607422,18.636384963989258,14.59846019744873,21.763500213623047
1,17.64417266845703,29.073047637939453,11.395158767700195,16.268617630004883,12.778067588806152,19.446704864501953
2,15.925785064697266,26.719467163085938,8.773618698120117,12.91853141784668,10.815729141235352,16.195171356201172
3,14.229412078857422,23.590452194213867,6.530100345611572,8.427999496459961,9.502670288085938,11.876540184020996
4,13.372529983520508,20.209623336791992,6.14093017578125,4.360891819000244,9.607894897460938,7.5672287940979
5,13.25790786743164,17.682106018066406,6.313215732574463,6.311717510223389,9.798576354980469,6.899058818817139
6,13.284136772155762,16.792194366455078,6.081617832183838,9.01446533203125,9.542454719543457,8.48934268951416
7,13.311263084411621,16.74968147277832,6.145354747772217,9.343576431274414,9.614892959594727,8.727970123291016
8,13.206901550292969,16.704833984375,6.059717178344727,8.261021614074707,9.4727144241333,7.964181900024414
9,13.221512794494629,16.660320281982422,6.060852527618408,7.298878192901611,9.479846954345703,7.348738193511963
10,13.228147506713867,16.719295501708984,6.083019256591797,7.179727554321289,9.536304473876953,7.283954620361328
11,13.237547874450684,16.61433219909668,6.062227725982666,8.084633827209473,9.490822792053223,7.821715354919434
12,13.210050582885742,16.66250228881836,6.069467067718506,7.806142807006836,9.511987686157227,7.64080286026001
13,13.232845306396484,16.740020751953125,6.143601894378662,8.735904693603516,9.620895385742188,8.253814697265625
14,13.23355770111084,16.628154754638672,6.064920902252197,7.578596591949463,9.499101638793945,7.503539562225342
15,13.213995933532715,16.653305053710938,6.083662033081055,7.737063407897949,9.54561710357666,7.596388816833496
16,13.223077774047852,16.6370906829834,6.1065287590026855,8.036694526672363,9.573663711547852,7.78334903717041
17,13.234277725219727,16.657167434692383,6.105252742767334,7.770678520202637,9.579490661621094,7.617156982421875
18,13.215542793273926,16.618228912353516,6.0594258308410645,7.949208736419678,9.494976043701172,7.729052543640137
19,13.274559020996094,16.621742248535156,6.115041732788086,8.013114929199219,9.593395233154297,7.769309997558594
20,13.204943656921387,16.640398025512695,6.0644683837890625,8.220979690551758,9.501738548278809,7.901923656463623
21,13.216379165649414,16.601755142211914,6.058810710906982,7.910385608673096,9.458909034729004,7.70437479019165
22,13.21270751953125,16.622827529907227,6.071309566497803,7.5525712966918945,9.52580451965332,7.485764980316162
23,13.239437103271484,16.64013671875,6.099340915679932,7.768283367156982,9.576781272888184,7.614785194396973
24,13.257397651672363,16.61618423461914,6.059673309326172,7.7646331787109375,9.479421615600586,7.61370325088501
25,13.241955757141113,16.634063720703125,6.114208221435547,7.450254440307617,9.597899436950684,7.424977779388428
26,13.22668170928955,16.637290954589844,6.0712103843688965,8.078088760375977,9.52505874633789,7.809604167938232
27,13.226362228393555,16.617238998413086,6.106112957000732,8.018049240112305,9.58330249786377,7.767891883850098
28,13.207021713256836,16.647247314453125,6.071705341339111,8.312810897827148,9.50886344909668,7.9614081382751465
