epoch,node_train_loss,net_train_loss,node_val_loss,net_val_loss,node_test_loss,net_test_loss
0,19.161766052246094,31.085432052612305,13.454910278320312,18.803394317626953,14.474540710449219,21.96343231201172
1,17.436513900756836,29.181453704833984,11.009207725524902,16.33493995666504,12.463637351989746,19.541027069091797
2,15.486547470092773,26.709815979003906,8.197537422180176,12.91630744934082,10.424121856689453,16.214332580566406
3,13.940713882446289,23.721961975097656,6.195860862731934,8.515762329101562,9.391868591308594,11.964399337768555
4,13.246343612670898,20.184648513793945,6.225639343261719,4.471197128295898,9.696823120117188,7.755568504333496
5,13.318336486816406,17.914894104003906,6.355151653289795,5.938016891479492,9.833850860595703,6.600175380706787
6,13.316682815551758,16.53389549255371,6.059544563293457,8.35196304321289,9.449413299560547,7.880502223968506
7,13.23056697845459,16.65764808654785,6.069112300872803,9.258660316467285,9.482340812683105,8.496158599853516
8,13.259156227111816,16.635292053222656,6.124990940093994,8.780937194824219,9.575499534606934,8.139193534851074
9,13.217296600341797,16.578969955444336,6.071338653564453,8.196433067321777,9.492734909057617,7.73671817779541
10,13.274035453796387,16.729944229125977,6.061837196350098,7.09533166885376,9.420272827148438,7.072143077850342
11,13.219874382019043,16.659692764282227,6.083052158355713,8.270983695983887,9.509126663208008,7.787057399749756
12,13.215910911560059,16.60623550415039,6.081326961517334,8.004430770874023,9.508079528808594,7.608572006225586
13,13.21533489227295,16.580598831176758,6.1056647300720215,7.969193935394287,9.552617073059082,7.585549831390381
14,13.223162651062012,16.60875129699707,6.0978474617004395,7.4206109046936035,9.542343139648438,7.253194808959961
15,13.22239875793457,16.60262680053711,6.104159832000732,7.685334205627441,9.553162574768066,7.4110107421875
16,13.247258186340332,16.60833740234375,6.1325273513793945,8.538046836853027,9.58678913116455,7.965484619140625
17,13.261804580688477,16.64415168762207,6.064204692840576,7.859928607940674,9.472288131713867,7.5179829597473145
18,13.218802452087402,16.60701560974121,6.071263313293457,8.287100791931152,9.498138427734375,7.7958855628967285
19,13.23159122467041,16.631759643554688,6.075393199920654,7.293946743011475,9.505043029785156,7.18354606628418
20,13.221050262451172,16.577177047729492,6.072568416595459,7.728061199188232,9.498326301574707,7.438481330871582
21,13.22861099243164,16.593700408935547,6.061417102813721,7.533256530761719,9.47030258178711,7.324821472167969
22,13.238631248474121,16.557825088500977,6.059292316436768,7.959710121154785,9.459766387939453,7.579679489135742
23,13.232675552368164,16.646909713745117,6.107302188873291,8.591315269470215,9.550042152404785,8.003152847290039
24,13.21730899810791,16.649059295654297,6.114809036254883,7.443475246429443,9.561490058898926,7.269470691680908
25,13.237951278686523,16.585779190063477,6.148271083831787,7.388913154602051,9.614168167114258,7.236486434936523
26,13.2102632522583,16.604211807250977,6.092761993408203,8.322696685791016,9.548881530761719,7.8191819190979
27,13.221293449401855,16.63099479675293,6.062140464782715,8.571866989135742,9.480653762817383,7.986678123474121
28,13.224283218383789,16.602100372314453,6.070046901702881,7.4716877937316895,9.497037887573242,7.280916690826416
29,13.215276718139648,16.60257339477539,6.082805156707764,7.734491348266602,9.527175903320312,7.442004680633545
30,13.235544204711914,16.568153381347656,6.106954574584961,7.690218925476074,9.559585571289062,7.414523124694824
31,13.224098205566406,16.59290885925293,6.060021877288818,7.901510238647461,9.457131385803223,7.545936107635498
32,13.215721130371094,16.589271545410156,6.064859390258789,8.145889282226562,9.486857414245605,7.704470634460449
33,13.220233917236328,16.569482803344727,6.091010093688965,8.026503562927246,9.537801742553711,7.624494552612305
34,13.220829010009766,16.604656219482422,6.092271327972412,7.55714225769043,9.531454086303711,7.334314346313477
35,13.213591575622559,16.577796936035156,6.069418907165527,7.699843883514404,9.490381240844727,7.419900417327881
36,13.248092651367188,16.58437156677246,6.099981307983398,8.103638648986816,9.559425354003906,7.6735615730285645
37,13.232401847839355,16.580402374267578,6.130021572113037,7.806607246398926,9.595768928527832,7.485362529754639
38,13.201236724853516,16.58180809020996,6.093491554260254,8.00411605834961,9.521783828735352,7.610620498657227
39,13.188873291015625,16.61077880859375,6.109927177429199,7.452991008758545,9.493788719177246,7.2708353996276855
40,13.216320991516113,16.59184455871582,6.087844371795654,8.246179580688477,9.550061225891113,7.774466514587402
41,13.191875457763672,16.638957977294922,6.119699001312256,8.572525024414062,9.540188789367676,7.995213508605957
42,13.179508209228516,16.60489845275879,6.119369029998779,7.557767868041992,9.584389686584473,7.337210655212402
43,13.172211647033691,16.589479446411133,6.158408164978027,7.336839199066162,9.629239082336426,7.207973003387451
44,13.177511215209961,16.578903198242188,6.14797830581665,7.564117431640625,9.659393310546875,7.344654083251953
45,13.221473693847656,16.571678161621094,6.160446643829346,8.114385604858398,9.644681930541992,7.683230400085449
46,13.217334747314453,16.578182220458984,6.139509677886963,8.331414222717285,9.621867179870605,7.835104942321777
47,13.242859840393066,16.589710235595703,6.224552154541016,7.769211769104004,9.649471282958984,7.4703369140625
48,13.289762496948242,16.652706146240234,6.130278587341309,7.58439302444458,9.516501426696777,7.359760761260986
