epoch,node_train_loss,net_train_loss,node_val_loss,net_val_loss,node_test_loss,net_test_loss
0,1.0117215096950531,0.9879494786262513,1.0159859657287598,0.9574967622756958,0.9903770685195923,0.9516502618789673
1,0.9984747469425201,0.9465636432170867,1.0235906839370728,0.926068127155304,0.9998672604560852,0.9205214381217957
2,1.0004494965076447,0.9287695705890655,1.0102583169937134,0.8733118772506714,0.9971140623092651,0.8474577069282532
3,0.9966386914253235,0.9058220088481903,1.0104892253875732,0.8678070902824402,0.9917654395103455,0.8517304062843323
4,0.9962590277194977,0.897481518983841,1.0127826929092407,0.8558863401412964,0.9873462915420532,0.8100370168685913
5,0.9980785131454468,0.908651876449585,1.0110418796539307,0.8500873446464539,0.9926168918609619,0.8219737410545349
6,0.9954188346862793,0.8963966131210327,1.0061097145080566,0.8596134185791016,0.987630307674408,0.83585125207901
7,0.996209055185318,0.8863734543323517,1.0068186521530151,0.8516098260879517,0.9908150434494019,0.8366466164588928
8,0.9962613046169281,0.8860070168972015,1.0078016519546509,0.8603996634483337,0.9859947562217712,0.8237926959991455
9,0.9941187739372254,0.8880868136882782,1.0149335861206055,0.8706692457199097,0.990879476070404,0.8558230996131897
10,0.9952900767326355,0.8911983668804169,1.0099622011184692,0.8750689029693604,0.9888061881065369,0.8276847004890442
11,0.9945005238056183,0.887866735458374,1.0047072172164917,0.8446500301361084,0.9901186227798462,0.8284151554107666
12,0.9985341608524323,0.8807205498218537,1.0034689903259277,0.8665131330490112,0.9938714504241943,0.836744487285614
13,0.9948817312717437,0.8796729862689971,1.0177630186080933,0.8625036478042603,0.9865359663963318,0.8455439209938049
14,0.9958626210689545,0.8739043712615967,1.0176684856414795,0.8647276163101196,0.9907841682434082,0.8512988686561584
15,0.9957204520702362,0.8762843370437622,1.0078697204589844,0.8541946411132812,0.9890630841255188,0.8281170725822449
16,0.9960035681724548,0.8800211310386657,1.0092908143997192,0.8490416407585144,0.9870246052742004,0.827517569065094
17,0.9934572219848633,0.8818735361099244,1.0073909759521484,0.866041362285614,0.98941969871521,0.8384546041488647
18,0.9954400599002838,0.8750994563102722,1.0157891511917114,0.8609488606452942,0.9874485731124878,0.8317363262176514
19,0.9927970170974731,0.8752867102622985,1.0082906484603882,0.8467741012573242,0.9908814430236816,0.8324593305587769
20,0.9939310848712921,0.8680053293704987,1.0139026641845703,0.8597728610038757,0.9861669540405273,0.8374639749526978
21,0.9929500997066498,0.8718485891819,1.0117145776748657,0.8563839793205261,0.9909196496009827,0.8278270959854126
22,0.992839229106903,0.8679485619068146,1.004752278327942,0.8450268507003784,0.9901735782623291,0.8322156071662903
23,0.9943413853645324,0.8751244008541107,1.0061691999435425,0.8600836396217346,0.9873993992805481,0.8372101783752441
24,0.992791885137558,0.8629207491874695,1.0056393146514893,0.8400611877441406,0.9905367493629456,0.8278682827949524
25,0.9909273564815522,0.8605804979801178,1.0176204442977905,0.8630037307739258,0.9905389547348022,0.8399713635444641
26,0.9957408726215362,0.8630487442016601,1.007151484489441,0.8555598258972168,0.9849926233291626,0.8364757299423218
27,0.9916849970817566,0.860179352760315,1.0038105249404907,0.8272325396537781,0.9926841855049133,0.8233809471130371
28,0.9889788806438446,0.8591642439365387,1.008928656578064,0.8827682137489319,0.9900735020637512,0.8450568318367004
