epoch,node_train_loss,net_train_loss,node_val_loss,net_val_loss,node_test_loss,net_test_loss
0,1.00811927318573,1.0057734429836274,1.0037283897399902,0.9966166615486145,1.0086860656738281,1.0012657642364502
1,0.9993392348289489,0.9972801864147186,1.0019549131393433,0.9931697845458984,1.007957100868225,0.9913310408592224
2,0.9981957674026489,0.9920979499816894,1.0009653568267822,0.9929474592208862,1.0049517154693604,0.9873512983322144
3,0.9971058607101441,0.9913894534111023,1.0027765035629272,0.987885594367981,1.0081828832626343,0.9891130924224854
4,0.9966427981853485,0.9890468716621399,1.0007284879684448,0.9866160154342651,1.0059174299240112,0.9873999357223511
5,0.9969323515892029,0.987826818227768,1.0019633769989014,0.9907194375991821,1.0086663961410522,0.9866011738777161
6,0.9958383142948151,0.9895282864570618,0.9995101690292358,0.9865390062332153,1.0016990900039673,0.9861159324645996
7,0.996991616487503,0.9857144117355346,1.0037856101989746,0.9897220134735107,1.008969783782959,0.9876408576965332
8,0.9941430628299713,0.9851038753986359,1.001473307609558,0.9837033748626709,1.006090521812439,0.9913609623908997
9,0.9935490489006042,0.9868600606918335,1.0001026391983032,0.9936648011207581,1.0069999694824219,0.9848908185958862
10,0.9927038729190827,0.9838777303695678,1.0069873332977295,0.9872992038726807,1.015995740890503,0.9896059632301331
11,0.9935698330402374,0.9846364557743073,0.9985418915748596,0.9971346855163574,1.003255844116211,0.9881551861763
12,0.9912248849868774,0.9837689697742462,1.0029621124267578,0.9846503734588623,1.0095592737197876,0.9924993515014648
13,0.9911664068698883,0.9787930548191071,0.9996251463890076,0.9902256727218628,1.013319730758667,0.9967649579048157
14,0.9891671657562255,0.9806443154811859,0.9968331456184387,0.9843943119049072,1.000749111175537,1.0023363828659058
15,0.9856561183929443,0.9765083611011505,0.9979005455970764,0.9892575144767761,1.0043154954910278,0.9807494282722473
16,0.9852101564407348,0.9698856949806214,1.0009888410568237,0.9968887567520142,1.016968846321106,1.005415439605713
17,0.9794676125049591,0.9668450653553009,1.008691430091858,0.9932852387428284,1.013978362083435,0.9705163240432739
18,0.9783741712570191,0.9628416359424591,0.9955049157142639,0.985098123550415,1.0176334381103516,0.9883790612220764
19,0.9754163086414337,0.9525216162204743,1.0319700241088867,0.9724976420402527,1.0378276109695435,0.969179630279541
20,0.9771549880504609,0.9279735922813416,1.0115562677383423,0.8896632194519043,1.0237289667129517,0.9944338202476501
21,0.9737097680568695,0.906236207485199,1.0015922784805298,0.8967993855476379,1.0428880453109741,0.9539837837219238
22,0.981436026096344,0.8951085984706879,0.998859703540802,0.8563210368156433,1.012050986289978,0.909665048122406
23,0.9762139558792114,0.8996045768260956,1.007443904876709,0.8664684891700745,1.0385496616363525,0.925491988658905
24,0.9677160024642945,0.8873905062675476,1.0123897790908813,0.8565216660499573,1.0106443166732788,0.9324030876159668
25,0.9729194581508637,0.8842554926872254,1.0047584772109985,0.8800190091133118,1.0464059114456177,0.908623993396759
26,0.9633029282093049,0.87487513422966,1.0043028593063354,0.870367169380188,1.0201915502548218,0.9547120332717896
27,0.9572731018066406,0.8726690351963043,1.0023317337036133,0.8587244153022766,1.0079909563064575,0.9178745150566101
28,0.9484798371791839,0.8767911970615387,1.0209908485412598,0.8556086421012878,1.0670160055160522,0.9468002319335938
29,0.9474838376045227,0.8772310495376587,1.0079421997070312,0.8664506077766418,1.0277706384658813,0.9033985137939453
30,0.9633016645908355,0.8744193017482758,1.0228664875030518,0.8503023982048035,1.0443001985549927,0.9294806122779846
31,0.961239218711853,0.86512992978096,0.9841771125793457,0.8681068420410156,1.012799859046936,0.9061570167541504
32,0.9696251511573791,0.8713769674301147,0.9952768683433533,0.8511959910392761,1.0063451528549194,0.9824081063270569
33,0.9649848341941833,0.8649416863918304,1.0137155055999756,0.8395003080368042,1.0216792821884155,0.9081095457077026
34,0.9604589998722076,0.8617191195487977,0.9932318329811096,0.8686609268188477,1.0069741010665894,0.9050599932670593
35,0.9543346524238586,0.8593434393405914,0.994843602180481,0.8694905638694763,1.0237431526184082,0.927150309085846
36,0.9486983478069305,0.8505992829799652,0.9947505593299866,0.8651103377342224,1.0064470767974854,0.9536669254302979
37,0.9476936280727386,0.8464924156665802,1.0149574279785156,0.8501117825508118,1.0092612504959106,0.9403177499771118
38,0.936542409658432,0.8445810675621033,1.0124377012252808,0.8520926833152771,1.0142048597335815,0.9544755220413208
39,0.9420943319797516,0.8389146149158477,1.0098838806152344,0.8596332669258118,1.0304656028747559,0.9304754734039307
40,0.9438013374805451,0.8516856610774994,1.0031383037567139,0.8665880560874939,1.0212703943252563,0.9372841119766235
41,0.9318418264389038,0.8404121100902557,1.0280221700668335,0.8628511428833008,1.034420371055603,0.940973699092865
42,0.9366108059883118,0.8338625967502594,0.9976108074188232,0.8967355489730835,1.0160470008850098,0.9718612432479858
43,0.9256420254707336,0.8427125632762908,1.0021682977676392,0.8315078616142273,1.0246959924697876,0.9319260716438293
44,0.928424060344696,0.8342734098434448,1.052736520767212,0.8759447932243347,1.0472713708877563,0.971015214920044
45,0.9370711863040924,0.8308991372585297,1.0194942951202393,0.8449319005012512,1.0264028310775757,0.9407463073730469
46,0.9218848824501038,0.8247595191001892,1.015483021736145,0.8741015195846558,1.0338314771652222,0.9766159653663635
47,0.9175766944885254,0.8197910189628601,1.0157181024551392,0.8547894954681396,1.0363630056381226,0.9499817490577698
48,0.9137178421020508,0.8197643339633942,1.0379586219787598,0.8556650876998901,1.064316749572754,0.9491310119628906
49,0.9200531005859375,0.8145822882652283,1.0314632654190063,0.8607550263404846,1.0668696165084839,0.9515618681907654
50,0.9089747607707978,0.8157455921173096,1.0018855333328247,0.856720507144928,1.0446287393569946,0.9537772536277771
51,0.9104490160942078,0.8131546437740326,1.0209708213806152,0.8714839220046997,1.052735686302185,0.9593338966369629
52,0.9103432834148407,0.8237654983997345,1.0356101989746094,0.8474535942077637,1.0323858261108398,0.9445755481719971
53,0.9085785984992981,0.8122757136821747,1.006952166557312,0.8506072759628296,1.037353277206421,0.9476554989814758
54,0.9011904001235962,0.8062239944934845,1.0404740571975708,0.8741675019264221,1.0759958028793335,0.9669608473777771
55,0.901996660232544,0.8047060430049896,1.0284088850021362,0.8591886162757874,1.0483301877975464,0.9341266751289368
56,0.9158931493759155,0.8222781300544739,1.012606143951416,0.8374341130256653,1.042697548866272,0.9397285580635071
57,0.9102741718292237,0.8221417903900147,1.059360146522522,0.842910885810852,1.0942847728729248,0.9579522609710693
58,0.8994799494743347,0.8114044845104218,1.0216487646102905,0.8608430027961731,1.087851881980896,0.9486852884292603
59,0.9064835011959076,0.8056305944919586,1.0280323028564453,0.8861143589019775,1.0268882513046265,0.9345632791519165
60,0.9099274694919586,0.8056948602199554,1.087380290031433,0.8705515265464783,1.0576210021972656,0.9519122242927551
61,0.9000458180904388,0.8014702141284943,1.0251784324645996,0.8638910055160522,1.0576171875,0.9379867911338806
62,0.8955537021160126,0.7952088415622711,1.037564754486084,0.8726230263710022,1.0859529972076416,0.9731966257095337
63,0.8988175928592682,0.8015042603015899,1.042319893836975,0.8863542675971985,1.1022881269454956,0.9382319450378418
64,0.9063370585441589,0.8009188532829284,1.0253301858901978,0.8669329881668091,1.0698213577270508,0.9489873051643372
65,0.897578912973404,0.8054013431072236,1.0346907377243042,0.8557711839675903,1.0670145750045776,0.954886257648468
66,0.895522129535675,0.7922986805438995,1.0370501279830933,0.8794601559638977,1.037724494934082,0.9386398792266846
67,0.8936666011810303,0.7913234949111938,1.0376203060150146,0.906544029712677,1.0888739824295044,0.9840588569641113
